Timestamp,Electricity Demand [kW],Heat Demand [kW],PV Generation [kW],Electricity Price [EUR/kWh],Temperature [°C]
2020-09-23 19:00:00+00:00,2.7,5.0,0.0,0.026,14.2
2020-09-23 20:00:00+00:00,2.7,5.0,0.0,0.024,13.4
2020-09-23 21:00:00+00:00,2.7,5.0,0.0,0.017,13.1
2020-09-23 22:00:00+00:00,2.7,5.2,0.0,0.008,13.2
2020-09-23 23:00:00+00:00,2.7,5.4,0.0,0.006,13.1
2020-09-24 00:00:00+00:00,2.7,5.4,0.0,0.006,13.0
2020-09-24 01:00:00+00:00,2.7,5.6,0.0,0.007,12.8
2020-09-24 02:00:00+00:00,2.7,5.4,0.0,0.011,12.7
2020-09-24 03:00:00+00:00,2.8,6.0,0.0,0.043,12.6
2020-09-24 04:00:00+00:00,6.7,6.0,0.0,0.047,12.5
2020-09-24 05:00:00+00:00,8.6,5.6,0.1,0.049,12.8
2020-09-24 06:00:00+00:00,10.6,6.0,0.8,0.056,13.5
2020-09-24 07:00:00+00:00,10.9,5.2,1.4,0.056,14.4
2020-09-24 08:00:00+00:00,10.8,3.0,2.1,0.045,15.3
2020-09-24 09:00:00+00:00,10.6,3.2,3.6,0.044,16.6
2020-09-24 10:00:00+00:00,10.2,3.8,4.6,0.044,18.7
2020-09-24 11:00:00+00:00,10.0,3.2,5.7,0.048,19.4
2020-09-24 12:00:00+00:00,10.3,2.6,6.0,0.041,20.0
2020-09-24 13:00:00+00:00,10.8,1.8,4.8,0.044,20.2
2020-09-24 14:00:00+00:00,10.9,2.2,2.7,0.049,19.8
2020-09-24 15:00:00+00:00,10.2,3.0,0.5,0.044,18.8
2020-09-24 16:00:00+00:00,9.6,3.8,0.0,0.056,17.2
2020-09-24 17:00:00+00:00,7.0,4.0,0.0,0.057,16.4
2020-09-24 18:00:00+00:00,3.9,3.6,0.0,0.022,16.1
2020-09-24 19:00:00+00:00,3.9,4.2,0.0,0.02,15.9
2020-09-24 20:00:00+00:00,4.1,4.4,0.0,0.018,15.6
2020-09-24 21:00:00+00:00,4.8,4.2,0.0,0.011,15.2
2020-09-24 22:00:00+00:00,5.2,4.6,0.0,0.007,15.0
2020-09-24 23:00:00+00:00,5.5,4.6,0.0,0.006,15.0
2020-09-25 00:00:00+00:00,5.5,4.4,0.0,0.005,15.2
2020-09-25 01:00:00+00:00,5.5,5.0,0.0,0.008,14.9
2020-09-25 02:00:00+00:00,4.5,4.6,0.0,0.013,14.8
2020-09-25 03:00:00+00:00,3.2,5.0,0.0,0.039,14.7
2020-09-25 04:00:00+00:00,6.7,4.8,0.0,0.047,14.6
2020-09-25 05:00:00+00:00,8.9,4.6,0.1,0.056,14.6
2020-09-25 06:00:00+00:00,11.7,5.2,0.3,0.056,14.9
2020-09-25 07:00:00+00:00,11.8,4.4,0.8,0.048,15.3
2020-09-25 08:00:00+00:00,11.6,5.2,1.1,0.055,15.8
2020-09-25 09:00:00+00:00,11.4,3.4,1.3,0.044,16.1
2020-09-25 10:00:00+00:00,11.1,4.4,1.2,0.044,16.6
2020-09-25 11:00:00+00:00,10.7,1.4,1.6,0.044,16.9
2020-09-25 12:00:00+00:00,9.5,2.2,1.7,0.025,17.1
2020-09-25 13:00:00+00:00,9.5,3.4,1.8,0.033,17.3
2020-09-25 14:00:00+00:00,9.1,3.4,1.3,0.04,17.0
2020-09-25 15:00:00+00:00,8.5,4.0,0.5,0.042,16.5
2020-09-25 16:00:00+00:00,8.3,3.8,0.0,0.056,15.6
2020-09-25 17:00:00+00:00,6.0,4.8,0.0,0.062,14.9
2020-09-25 18:00:00+00:00,2.7,5.0,0.0,0.034,14.4
2020-09-25 19:00:00+00:00,2.6,5.0,0.0,0.026,14.0
2020-09-25 20:00:00+00:00,2.6,4.4,0.0,0.019,13.9
2020-09-25 21:00:00+00:00,2.7,4.6,0.0,0.014,13.7
2020-09-25 22:00:00+00:00,2.7,4.4,0.0,0.015,13.6
2020-09-25 23:00:00+00:00,2.7,4.2,0.0,0.013,13.3
2020-09-26 00:00:00+00:00,2.7,4.4,0.0,0.009,13.0
2020-09-26 01:00:00+00:00,2.7,4.4,0.0,0.009,12.9
2020-09-26 02:00:00+00:00,2.7,5.2,0.0,0.009,12.7
2020-09-26 03:00:00+00:00,2.7,5.8,0.0,0.009,12.5
2020-09-26 04:00:00+00:00,5.6,5.4,0.0,0.018,12.4
2020-09-26 05:00:00+00:00,6.7,5.4,0.1,0.019,12.6
2020-09-26 06:00:00+00:00,7.5,5.2,0.8,0.021,13.7
2020-09-26 07:00:00+00:00,7.6,5.0,1.6,0.023,14.8
2020-09-26 08:00:00+00:00,7.8,4.8,2.8,0.024,16.0
2020-09-26 09:00:00+00:00,7.8,4.0,3.8,0.029,17.1
2020-09-26 10:00:00+00:00,7.9,4.0,4.7,0.031,18.1
2020-09-26 11:00:00+00:00,7.7,3.4,4.6,0.031,18.7
2020-09-26 12:00:00+00:00,7.6,2.8,4.8,0.027,19.0
2020-09-26 13:00:00+00:00,6.3,3.2,4.3,0.032,18.9
2020-09-26 14:00:00+00:00,6.3,3.2,2.6,0.034,18.6
2020-09-26 15:00:00+00:00,6.3,3.6,0.4,0.024,17.7
2020-09-26 16:00:00+00:00,6.5,4.0,0.0,0.029,16.6
2020-09-26 17:00:00+00:00,5.3,4.8,0.0,0.034,15.9
2020-09-26 18:00:00+00:00,2.4,5.0,0.0,0.018,15.6
2020-09-26 19:00:00+00:00,2.4,4.8,0.0,0.028,15.3
2020-09-26 20:00:00+00:00,2.4,4.4,0.0,0.022,15.0
2020-09-26 21:00:00+00:00,2.4,4.2,0.0,0.014,14.5
2020-09-26 22:00:00+00:00,2.5,4.2,0.0,0.01,14.0
2020-09-26 23:00:00+00:00,2.5,4.4,0.0,0.005,13.4
2020-09-27 00:00:00+00:00,2.5,4.2,0.0,0.001,13.1
2020-09-27 01:00:00+00:00,2.5,4.4,0.0,0.001,12.8
2020-09-27 02:00:00+00:00,2.5,5.6,0.0,0.002,12.5
2020-09-27 03:00:00+00:00,2.5,5.6,0.0,0.005,12.2
2020-09-27 04:00:00+00:00,5.3,5.4,0.0,0.007,12.1
2020-09-27 05:00:00+00:00,6.4,5.6,0.1,0.02,12.2
2020-09-27 06:00:00+00:00,6.3,6.2,0.7,0.021,13.5
2020-09-27 07:00:00+00:00,6.4,5.0,1.9,0.021,14.9
2020-09-27 08:00:00+00:00,6.3,4.2,3.4,0.026,16.3
2020-09-27 09:00:00+00:00,6.3,4.2,4.9,0.025,17.5
2020-09-27 10:00:00+00:00,6.3,4.0,6.0,0.021,18.5
2020-09-27 11:00:00+00:00,6.3,1.6,6.6,0.018,19.1
2020-09-27 12:00:00+00:00,6.3,2.0,6.2,0.017,19.1
2020-09-27 13:00:00+00:00,6.3,2.6,4.6,0.016,18.8
2020-09-27 14:00:00+00:00,6.3,2.6,2.5,0.025,18.2
2020-09-27 15:00:00+00:00,6.4,2.6,0.3,0.019,17.2
2020-09-27 16:00:00+00:00,6.4,3.4,0.0,0.022,15.8
2020-09-27 17:00:00+00:00,5.3,5.0,0.0,0.023,14.9
2020-09-27 18:00:00+00:00,2.4,5.6,0.0,0.02,14.3
2020-09-27 19:00:00+00:00,2.4,4.8,0.0,0.019,14.0
2020-09-27 20:00:00+00:00,2.4,5.0,0.0,0.017,13.8
2020-09-27 21:00:00+00:00,2.4,4.6,0.0,0.014,13.4
2020-09-27 22:00:00+00:00,2.5,4.6,0.0,0.013,13.0
2020-09-27 23:00:00+00:00,2.5,4.2,0.0,0.015,12.6
2020-09-28 00:00:00+00:00,2.5,5.8,0.0,0.015,12.2
2020-09-28 01:00:00+00:00,2.5,5.6,0.0,0.016,11.8
2020-09-28 02:00:00+00:00,2.5,6.2,0.0,0.017,11.4
2020-09-28 03:00:00+00:00,2.5,6.2,0.0,0.024,11.2
2020-09-28 04:00:00+00:00,6.2,5.4,0.0,0.047,11.0
2020-09-28 05:00:00+00:00,8.2,6.0,0.1,0.056,10.9
2020-09-28 06:00:00+00:00,10.7,6.6,0.7,0.059,12.1
2020-09-28 07:00:00+00:00,11.0,7.4,1.9,0.057,13.4
2020-09-28 08:00:00+00:00,11.1,6.0,3.4,0.053,14.3
2020-09-28 09:00:00+00:00,11.2,5.8,4.9,0.052,15.1
2020-09-28 10:00:00+00:00,10.1,6.0,6.0,0.049,15.6
2020-09-28 11:00:00+00:00,9.6,5.2,6.6,0.048,16.0
2020-09-28 12:00:00+00:00,9.6,4.8,6.1,0.046,16.3
2020-09-28 13:00:00+00:00,10.3,4.6,4.5,0.047,16.1
2020-09-28 14:00:00+00:00,10.0,5.0,2.4,0.048,15.5
2020-09-28 15:00:00+00:00,9.6,4.8,0.3,0.053,14.8
2020-09-28 16:00:00+00:00,8.7,5.0,0.0,0.06,13.8
2020-09-28 17:00:00+00:00,6.4,5.6,0.0,0.075,13.2
2020-09-28 18:00:00+00:00,3.0,6.0,0.0,0.044,13.3
2020-09-28 19:00:00+00:00,3.0,5.6,0.0,0.034,13.1
2020-09-28 20:00:00+00:00,3.1,5.4,0.0,0.03,12.7
2020-09-28 21:00:00+00:00,3.3,5.6,0.0,0.028,12.3
2020-09-28 22:00:00+00:00,3.6,5.8,0.0,0.027,11.9
2020-09-28 23:00:00+00:00,3.8,5.4,0.0,0.026,11.9
2020-09-29 00:00:00+00:00,3.8,5.8,0.0,0.026,11.9
2020-09-29 01:00:00+00:00,3.6,5.8,0.0,0.028,11.9
2020-09-29 02:00:00+00:00,2.7,5.6,0.0,0.03,11.9
2020-09-29 03:00:00+00:00,2.8,5.8,0.0,0.037,12.1
2020-09-29 04:00:00+00:00,6.5,5.6,0.0,0.052,12.3
2020-09-29 05:00:00+00:00,8.8,5.8,0.0,0.068,12.5
2020-09-29 06:00:00+00:00,11.7,6.0,0.2,0.085,12.7
2020-09-29 07:00:00+00:00,12.5,6.0,0.3,0.076,13.0
2020-09-29 08:00:00+00:00,12.5,6.2,0.5,0.069,13.4
2020-09-29 09:00:00+00:00,11.5,5.8,1.2,0.067,13.6
2020-09-29 10:00:00+00:00,10.4,6.2,1.7,0.059,14.0
2020-09-29 11:00:00+00:00,10.4,4.6,1.9,0.055,14.2
2020-09-29 12:00:00+00:00,10.6,4.8,1.0,0.052,14.1
2020-09-29 13:00:00+00:00,10.7,6.2,0.8,0.053,14.0
2020-09-29 14:00:00+00:00,10.6,5.8,0.5,0.057,13.8
2020-09-29 15:00:00+00:00,9.5,5.8,0.2,0.062,13.5
2020-09-29 16:00:00+00:00,9.0,5.8,0.0,0.074,13.2
2020-09-29 17:00:00+00:00,5.9,6.6,0.0,0.125,13.0
2020-09-29 18:00:00+00:00,2.7,6.0,0.0,0.044,12.9
2020-09-29 19:00:00+00:00,2.7,6.2,0.0,0.036,12.8
2020-09-29 20:00:00+00:00,2.7,6.0,0.0,0.03,12.6
2020-09-29 21:00:00+00:00,2.7,5.6,0.0,0.027,12.5
2020-09-29 22:00:00+00:00,2.7,5.0,0.0,0.026,12.5
2020-09-29 23:00:00+00:00,2.7,5.0,0.0,0.024,12.3
2020-09-30 00:00:00+00:00,2.7,5.0,0.0,0.022,12.3
2020-09-30 01:00:00+00:00,2.7,5.6,0.0,0.024,12.2
2020-09-30 02:00:00+00:00,2.7,5.4,0.0,0.027,12.2
2020-09-30 03:00:00+00:00,2.8,5.4,0.0,0.033,12.2
2020-09-30 04:00:00+00:00,6.6,5.6,0.0,0.044,12.2
2020-09-30 05:00:00+00:00,8.4,6.4,0.0,0.061,12.2
2020-09-30 06:00:00+00:00,10.6,6.2,0.3,0.071,12.5
2020-09-30 07:00:00+00:00,11.8,5.8,0.3,0.066,12.9
2020-09-30 08:00:00+00:00,11.4,5.6,0.6,0.055,13.3
2020-09-30 09:00:00+00:00,11.4,4.0,1.1,0.052,13.7
2020-09-30 10:00:00+00:00,10.5,5.8,1.4,0.049,13.8
2020-09-30 11:00:00+00:00,10.6,4.8,2.1,0.047,14.3
2020-09-30 12:00:00+00:00,10.0,4.4,3.2,0.044,14.5
2020-09-30 13:00:00+00:00,9.6,4.2,4.3,0.044,14.5
2020-09-30 14:00:00+00:00,9.6,5.0,2.2,0.047,14.0
2020-09-30 15:00:00+00:00,8.9,6.8,0.2,0.053,13.4
2020-09-30 16:00:00+00:00,8.8,7.0,0.0,0.06,12.4
2020-09-30 17:00:00+00:00,6.1,6.8,0.0,0.071,11.2
2020-09-30 18:00:00+00:00,2.7,7.4,0.0,0.038,10.8
2020-09-30 19:00:00+00:00,2.7,5.0,0.0,0.031,10.5
2020-09-30 20:00:00+00:00,2.7,4.6,0.0,0.029,10.2
2020-09-30 21:00:00+00:00,2.7,7.2,0.0,0.024,9.9
2020-09-30 22:00:00+00:00,2.7,8.0,0.0,0.018,9.8
2020-09-30 23:00:00+00:00,2.7,7.2,0.0,0.015,9.4
2020-10-01 00:00:00+00:00,2.7,7.0,0.0,0.015,9.2
2020-10-01 01:00:00+00:00,2.7,7.4,0.0,0.016,9.4
2020-10-01 02:00:00+00:00,2.7,7.2,0.0,0.02,9.5
2020-10-01 03:00:00+00:00,2.7,7.0,0.0,0.031,9.5
2020-10-01 04:00:00+00:00,6.4,7.0,0.0,0.046,9.7
2020-10-01 05:00:00+00:00,8.8,8.2,0.0,0.049,9.9
2020-10-01 06:00:00+00:00,11.6,8.0,0.3,0.054,10.3
2020-10-01 07:00:00+00:00,11.8,8.2,0.5,0.05,11.2
2020-10-01 08:00:00+00:00,11.7,6.6,1.0,0.049,12.4
2020-10-01 09:00:00+00:00,11.3,6.0,1.5,0.045,13.6
2020-10-01 10:00:00+00:00,10.7,6.6,1.8,0.046,14.0
2020-10-01 11:00:00+00:00,10.4,5.6,2.5,0.046,14.8
2020-10-01 12:00:00+00:00,10.5,5.2,3.4,0.041,15.3
2020-10-01 13:00:00+00:00,11.6,6.0,4.3,0.043,15.4
2020-10-01 14:00:00+00:00,11.2,8.2,2.1,0.04,14.9
2020-10-01 15:00:00+00:00,10.3,6.8,0.1,0.046,13.9
2020-10-01 16:00:00+00:00,9.4,7.8,0.0,0.067,12.4
2020-10-01 17:00:00+00:00,7.1,8.0,0.0,0.05,11.9
2020-10-01 18:00:00+00:00,4.2,7.4,0.0,0.027,11.7
2020-10-01 19:00:00+00:00,4.9,6.2,0.0,0.024,11.3
2020-10-01 20:00:00+00:00,5.6,6.6,0.0,0.019,11.2
2020-10-01 21:00:00+00:00,6.2,7.0,0.0,0.013,10.8
2020-10-01 22:00:00+00:00,6.2,7.4,0.0,0.01,10.6
2020-10-01 23:00:00+00:00,5.6,7.6,0.0,0.007,10.1
2020-10-02 00:00:00+00:00,4.5,7.2,0.0,0.006,9.8
2020-10-02 01:00:00+00:00,4.7,7.4,0.0,0.008,9.4
2020-10-02 02:00:00+00:00,5.4,7.4,0.0,0.013,9.2
2020-10-02 03:00:00+00:00,5.8,7.2,0.0,0.041,9.0
2020-10-02 04:00:00+00:00,8.4,7.2,0.0,0.043,8.9
2020-10-02 05:00:00+00:00,8.9,7.4,0.0,0.049,8.9
2020-10-02 06:00:00+00:00,11.4,6.8,0.5,0.052,9.9
2020-10-02 07:00:00+00:00,11.9,6.8,1.4,0.049,11.2
2020-10-02 08:00:00+00:00,12.0,7.8,2.9,0.048,12.5
2020-10-02 09:00:00+00:00,11.4,5.6,4.0,0.042,13.8
2020-10-02 10:00:00+00:00,10.7,5.0,4.2,0.042,15.0
2020-10-02 11:00:00+00:00,10.4,4.2,5.6,0.048,15.7
2020-10-02 12:00:00+00:00,9.9,4.8,4.2,0.042,15.6
2020-10-02 13:00:00+00:00,9.9,5.6,4.3,0.042,15.4
2020-10-02 14:00:00+00:00,9.9,5.6,2.0,0.042,14.8
2020-10-02 15:00:00+00:00,9.5,6.0,0.1,0.042,13.8
2020-10-02 16:00:00+00:00,9.0,5.8,0.0,0.056,12.5
2020-10-02 17:00:00+00:00,6.3,6.4,0.0,0.049,12.0
2020-10-02 18:00:00+00:00,2.7,7.0,0.0,0.014,11.9
2020-10-02 19:00:00+00:00,2.7,6.6,0.0,0.008,11.9
2020-10-02 20:00:00+00:00,2.7,6.2,0.0,0.005,11.5
2020-10-02 21:00:00+00:00,2.7,6.2,0.0,0.003,11.0
2020-10-02 22:00:00+00:00,2.7,6.2,0.0,0.003,10.6
2020-10-02 23:00:00+00:00,2.7,6.4,0.0,0.003,10.3
2020-10-03 00:00:00+00:00,2.7,6.2,0.0,0.002,10.1
2020-10-03 01:00:00+00:00,2.7,6.2,0.0,0.002,9.9
2020-10-03 02:00:00+00:00,2.7,7.6,0.0,0.004,9.8
2020-10-03 03:00:00+00:00,2.7,7.2,0.0,0.022,9.8
2020-10-03 04:00:00+00:00,5.7,7.4,0.0,0.015,9.9
2020-10-03 05:00:00+00:00,6.8,7.4,0.0,0.013,10.2
2020-10-03 06:00:00+00:00,6.8,6.4,0.4,0.013,11.0
2020-10-03 07:00:00+00:00,8.9,6.0,0.7,0.028,12.1
2020-10-03 08:00:00+00:00,9.1,4.6,1.1,0.033,12.9
2020-10-03 09:00:00+00:00,9.3,5.4,1.5,0.037,13.8
2020-10-03 10:00:00+00:00,9.3,5.6,2.0,0.025,14.3
2020-10-03 11:00:00+00:00,9.0,5.2,3.0,0.025,14.8
2020-10-03 12:00:00+00:00,8.4,4.0,3.7,0.024,15.0
2020-10-03 13:00:00+00:00,6.5,6.8,3.1,0.026,14.8
2020-10-03 14:00:00+00:00,6.4,5.2,1.9,0.03,14.6
2020-10-03 15:00:00+00:00,6.4,5.0,0.1,0.03,14.1
2020-10-03 16:00:00+00:00,6.5,6.0,0.0,0.03,13.7
2020-10-03 17:00:00+00:00,5.4,6.4,0.0,0.022,13.6
2020-10-03 18:00:00+00:00,2.4,6.4,0.0,0.014,13.7
2020-10-03 19:00:00+00:00,2.4,5.8,0.0,0.016,13.6
2020-10-03 20:00:00+00:00,2.4,5.6,0.0,0.021,13.3
2020-10-03 21:00:00+00:00,2.5,5.6,0.0,0.003,13.1
2020-10-03 22:00:00+00:00,2.5,5.2,0.0,0.003,13.0
2020-10-03 23:00:00+00:00,2.5,5.4,0.0,0.003,12.8
2020-10-04 00:00:00+00:00,2.5,5.4,0.0,0.003,12.9
2020-10-04 01:00:00+00:00,2.5,5.4,0.0,0.003,12.8
2020-10-04 02:00:00+00:00,2.5,5.4,0.0,0.002,12.8
2020-10-04 03:00:00+00:00,2.5,5.4,0.0,0.002,12.8
2020-10-04 04:00:00+00:00,5.4,6.2,0.0,0.002,12.8
2020-10-04 05:00:00+00:00,6.4,6.4,0.0,0.002,12.8
2020-10-04 06:00:00+00:00,6.4,6.4,0.1,0.003,12.6
2020-10-04 07:00:00+00:00,6.4,6.6,0.6,0.007,12.6
2020-10-04 08:00:00+00:00,6.4,6.4,0.6,0.005,12.7
2020-10-04 09:00:00+00:00,6.4,6.2,1.2,0.006,13.5
2020-10-04 10:00:00+00:00,6.4,5.6,2.4,0.007,13.7
2020-10-04 11:00:00+00:00,6.4,5.4,2.0,0.006,13.8
2020-10-04 12:00:00+00:00,6.4,5.6,1.7,0.005,13.7
2020-10-04 13:00:00+00:00,6.4,5.6,1.5,0.005,13.4
2020-10-04 14:00:00+00:00,6.4,6.8,0.7,0.005,12.7
2020-10-04 15:00:00+00:00,6.6,7.0,0.0,0.016,11.8
2020-10-04 16:00:00+00:00,6.5,7.6,0.0,0.02,11.6
2020-10-04 17:00:00+00:00,5.4,7.6,0.0,0.022,11.7
2020-10-04 18:00:00+00:00,2.5,8.0,0.0,0.019,12.0
2020-10-04 19:00:00+00:00,2.5,7.4,0.0,0.019,12.1
2020-10-04 20:00:00+00:00,2.4,7.2,0.0,0.016,12.3
2020-10-04 21:00:00+00:00,2.5,7.2,0.0,0.011,12.6
2020-10-04 22:00:00+00:00,2.5,6.8,0.0,0.005,12.6
2020-10-04 23:00:00+00:00,2.5,6.4,0.0,0.005,12.8
2020-10-05 00:00:00+00:00,2.5,5.8,0.0,0.005,13.1
2020-10-05 01:00:00+00:00,2.5,6.2,0.0,0.006,13.3
2020-10-05 02:00:00+00:00,2.5,6.0,0.0,0.008,13.4
2020-10-05 03:00:00+00:00,2.5,6.2,0.0,0.03,13.6
2020-10-05 04:00:00+00:00,6.7,6.0,0.0,0.047,13.9
2020-10-05 05:00:00+00:00,8.7,6.2,0.0,0.059,13.9
2020-10-05 06:00:00+00:00,12.1,6.0,0.3,0.062,14.2
2020-10-05 07:00:00+00:00,12.3,6.4,0.6,0.053,14.4
2020-10-05 08:00:00+00:00,12.0,6.4,1.8,0.059,15.2
2020-10-05 09:00:00+00:00,12.6,5.6,4.1,0.059,15.7
2020-10-05 10:00:00+00:00,11.1,6.8,5.5,0.059,16.1
2020-10-05 11:00:00+00:00,10.7,5.2,5.9,0.058,16.3
2020-10-05 12:00:00+00:00,11.1,4.6,5.7,0.054,16.4
2020-10-05 13:00:00+00:00,10.8,4.6,4.1,0.05,16.2
2020-10-05 14:00:00+00:00,10.5,5.0,1.7,0.044,16.0
2020-10-05 15:00:00+00:00,10.0,4.8,0.0,0.053,14.7
2020-10-05 16:00:00+00:00,8.7,6.0,0.0,0.077,12.8
2020-10-05 17:00:00+00:00,6.2,6.0,0.0,0.06,11.9
2020-10-05 18:00:00+00:00,2.7,6.4,0.0,0.032,12.1
2020-10-05 19:00:00+00:00,2.7,6.0,0.0,0.027,12.6
2020-10-05 20:00:00+00:00,2.7,6.2,0.0,0.024,13.2
2020-10-05 21:00:00+00:00,2.7,4.8,0.0,0.022,13.8
2020-10-05 22:00:00+00:00,2.7,4.6,0.0,0.02,14.1
2020-10-05 23:00:00+00:00,2.7,4.4,0.0,0.019,14.2
2020-10-06 00:00:00+00:00,2.7,4.8,0.0,0.018,14.4
2020-10-06 01:00:00+00:00,2.7,5.0,0.0,0.011,14.4
2020-10-06 02:00:00+00:00,2.7,4.8,0.0,0.015,14.4
2020-10-06 03:00:00+00:00,2.8,5.0,0.0,0.03,14.1
2020-10-06 04:00:00+00:00,6.4,5.2,0.0,0.042,13.7
2020-10-06 05:00:00+00:00,8.7,5.8,0.0,0.043,13.0
2020-10-06 06:00:00+00:00,10.7,5.8,0.2,0.046,12.8
2020-10-06 07:00:00+00:00,11.6,6.4,0.3,0.043,12.9
2020-10-06 08:00:00+00:00,11.0,6.2,0.6,0.04,13.1
2020-10-06 09:00:00+00:00,11.4,4.8,1.0,0.037,13.9
2020-10-06 10:00:00+00:00,10.9,5.0,2.0,0.037,14.9
2020-10-06 11:00:00+00:00,10.7,4.0,1.7,0.035,15.3
2020-10-06 12:00:00+00:00,11.5,3.0,1.1,0.036,15.4
2020-10-06 13:00:00+00:00,12.9,4.8,0.5,0.034,15.0
2020-10-06 14:00:00+00:00,11.5,5.6,0.3,0.037,14.8
2020-10-06 15:00:00+00:00,10.5,5.4,0.0,0.039,14.5
2020-10-06 16:00:00+00:00,10.3,5.4,0.0,0.045,13.7
2020-10-06 17:00:00+00:00,7.8,6.0,0.0,0.041,13.3
2020-10-06 18:00:00+00:00,5.0,6.0,0.0,0.025,13.4
2020-10-06 19:00:00+00:00,5.5,5.4,0.0,0.022,13.2
2020-10-06 20:00:00+00:00,5.7,5.6,0.0,0.02,12.6
2020-10-06 21:00:00+00:00,5.1,6.0,0.0,0.013,12.4
2020-10-06 22:00:00+00:00,3.4,6.4,0.0,0.006,12.3
2020-10-06 23:00:00+00:00,3.4,6.2,0.0,0.007,12.1
2020-10-07 00:00:00+00:00,3.4,6.4,0.0,0.006,11.8
2020-10-07 01:00:00+00:00,4.7,6.2,0.0,0.007,11.6
2020-10-07 02:00:00+00:00,4.7,6.2,0.0,0.01,11.6
2020-10-07 03:00:00+00:00,3.3,6.0,0.0,0.028,11.5
2020-10-07 04:00:00+00:00,6.5,7.0,0.0,0.049,11.4
2020-10-07 05:00:00+00:00,8.8,7.4,0.0,0.052,11.3
2020-10-07 06:00:00+00:00,11.0,6.8,0.3,0.054,11.6
2020-10-07 07:00:00+00:00,12.0,7.4,1.0,0.052,12.2
2020-10-07 08:00:00+00:00,11.8,7.8,1.7,0.052,12.6
2020-10-07 09:00:00+00:00,11.4,6.4,1.9,0.052,12.7
2020-10-07 10:00:00+00:00,10.5,7.0,2.2,0.051,13.4
2020-10-07 11:00:00+00:00,9.5,5.6,1.7,0.05,14.0
2020-10-07 12:00:00+00:00,9.9,5.0,1.8,0.044,14.4
2020-10-07 13:00:00+00:00,10.3,5.2,2.6,0.042,14.6
2020-10-07 14:00:00+00:00,10.4,6.0,1.5,0.042,14.6
2020-10-07 15:00:00+00:00,9.7,5.6,0.0,0.052,13.8
2020-10-07 16:00:00+00:00,9.2,6.0,0.0,0.062,13.0
2020-10-07 17:00:00+00:00,6.3,6.6,0.0,0.052,13.0
2020-10-07 18:00:00+00:00,2.8,6.6,0.0,0.026,12.9
2020-10-07 19:00:00+00:00,2.8,6.0,0.0,0.024,12.8
2020-10-07 20:00:00+00:00,2.8,5.8,0.0,0.018,12.6
2020-10-07 21:00:00+00:00,2.8,5.4,0.0,0.013,12.5
2020-10-07 22:00:00+00:00,2.9,5.2,0.0,0.012,12.4
2020-10-07 23:00:00+00:00,2.9,5.4,0.0,0.012,12.3
2020-10-08 00:00:00+00:00,2.8,5.6,0.0,0.013,12.3
2020-10-08 01:00:00+00:00,2.8,5.4,0.0,0.012,12.3
2020-10-08 02:00:00+00:00,2.9,6.0,0.0,0.018,12.3
2020-10-08 03:00:00+00:00,2.9,6.2,0.0,0.033,12.4
2020-10-08 04:00:00+00:00,6.4,5.8,0.0,0.057,12.4
2020-10-08 05:00:00+00:00,8.9,5.8,0.0,0.057,12.2
2020-10-08 06:00:00+00:00,11.2,6.0,0.3,0.062,12.3
2020-10-08 07:00:00+00:00,11.9,6.2,0.8,0.062,12.7
2020-10-08 08:00:00+00:00,11.6,5.8,1.2,0.058,13.1
2020-10-08 09:00:00+00:00,11.7,5.8,1.9,0.056,13.4
2020-10-08 10:00:00+00:00,10.5,7.4,2.5,0.056,13.8
2020-10-08 11:00:00+00:00,10.2,4.0,4.4,0.056,14.0
2020-10-08 12:00:00+00:00,10.5,3.8,4.2,0.053,14.3
2020-10-08 13:00:00+00:00,11.0,6.0,3.8,0.053,14.7
2020-10-08 14:00:00+00:00,10.8,6.8,1.4,0.052,14.1
2020-10-08 15:00:00+00:00,10.4,6.8,0.0,0.053,13.6
2020-10-08 16:00:00+00:00,9.7,7.6,0.0,0.077,12.9
2020-10-08 17:00:00+00:00,6.6,8.2,0.0,0.056,12.6
2020-10-08 18:00:00+00:00,3.3,6.6,0.0,0.024,12.3
2020-10-08 19:00:00+00:00,3.3,5.8,0.0,0.019,12.4
2020-10-08 20:00:00+00:00,3.3,6.4,0.0,0.011,12.4
2020-10-08 21:00:00+00:00,3.4,6.6,0.0,0.007,12.3
2020-10-08 22:00:00+00:00,3.9,6.4,0.0,0.011,12.2
2020-10-08 23:00:00+00:00,4.4,6.4,0.0,0.009,12.0
2020-10-09 00:00:00+00:00,4.5,6.4,0.0,0.009,11.7
2020-10-09 01:00:00+00:00,4.7,6.6,0.0,0.009,11.7
2020-10-09 02:00:00+00:00,4.9,6.4,0.0,0.016,11.6
2020-10-09 03:00:00+00:00,3.9,6.6,0.0,0.03,11.5
2020-10-09 04:00:00+00:00,6.8,6.4,0.0,0.055,11.3
2020-10-09 05:00:00+00:00,10.4,6.8,0.0,0.047,11.1
2020-10-09 06:00:00+00:00,13.2,7.6,0.2,0.053,11.5
2020-10-09 07:00:00+00:00,13.1,8.0,0.4,0.054,11.7
2020-10-09 08:00:00+00:00,11.6,6.6,1.1,0.05,11.8
2020-10-09 09:00:00+00:00,11.3,6.8,1.7,0.049,11.9
2020-10-09 10:00:00+00:00,10.4,6.8,2.0,0.051,12.6
